id	countryId	name	type	city	webSite	rateMM	logoId	streamUrl	metadataId	bitRate	streamCodec	streamRespTime
414705	64	Radio Carcoma en directo: www.radiocacroma.com Radio Carcoma (Madrid)	2		http://www.radiocarcoma.com	75	0	http://85.10.211.114:8080/;stream.mp3	86329	128	1	398
414719	64	TheRadio ((FM)) - PopRock80s.com	2		http://poprock80s.com	75	0	http://76.191.126.97:8008/;stream.mp3	86337	128	1	428
414726	183	Absolute Radio	2		http://www.absoluteradio.co.uk	95	0	http://85.159.184.63/;stream.mp3	86340	128	1	427
414739	64	RADIOSANTACLAUS.COM	2		http://www.radiosantaclaus.com	75	0	http://75.126.107.126:9000/;stream.mp3	86344	128	1	416
414742	5	RMNchristmas Das Weihnachtsradio	2		http://www.dasweihnachtsradio.de	75	0	http://80.237.201.92:8090/;stream.mp3	86347	128	1	418
414769	114	a.w.r. anime web radio	2		http://www.animewebradio.it	75	0	http://91.121.137.159:8014/;stream.mp3	86359	128	1	420
414774	243	AARadio - Anime Adventures Radio - Best Anime Music From AA For AA!	2		http://www.aaradio.me	75	0	http://208.43.81.168:8745/;stream.mp3	86361	128	1	485
414776	64	Blaze No Radio. Tu Musica Tu Mundo	2		http://blazenoradio.com	80	0	http://67.212.166.178:7216/;stream.mp3	86362	128	1	436
414789	64	DTunes Radio - Disney Theme Park Audio and Music	2		http://www.dtuneslive.com	75	0	http://71.41.38.249:6100/high/mickey/;stream.mp3	86366	128	1	487
414795	64	CULT CINEMA	2		http://twenfm.org	75	0	http://176.56.225.8:17089/;stream.mp3	86380	128	1	440
414813	64	Sonic Radio - CGPR	2		http://www.CGPRadio.com	75	0	http://74.63.69.123:8000/;stream.mp3	86389	128	1	444
414819	64	EVE-Radio.com: Combined	2		http://www.eve-radio.com	80	0	http://83.149.126.144:8020/;stream.mp3	86392	128	1	535
414831	64	Daawah in Hausa	2		http://www.zangofm.com	75	0	http://184.107.202.178:8028/;stream.mp3	86398	128	1	460
414855	64	Danu Radio 87.7 FM NEW YORK	1		http://www.danuradio.com	75	0	http://99.198.112.61/;stream.mp3	86416	128	1	436
414871	64	DJ Kit	2		http://blackhearts.digistream.info:9084	75	0	http://174.36.51.212:9084/;stream.mp3	86423	128	1	462
414875	64	RANGARANG LIVE PERSIAN IRANIAN FARSI RADIO	2		http://www.rangarang.us/radio	75	0	http://199.16.186.34:8350/;stream.mp3	86425	128	1	461
414877	64	Red State Talk Radio	2		http://fire.wavestreamer.com:8841	75	0	http://174.37.16.73:8841/On-Air/;stream.mp3	86426	64	1	520
414927	64	AddictedToRadio.com - Day Spa (Relax)	2		http://AddictedToRadio.com	80	0	http://208.77.21.15:15010/;stream.mp3	86449	128	1	444
414931	64	Birdsong Radio	2		http://www.birdsongradio.com	95	0	http://174.36.1.92:8062/live/;stream.mp3	67509	128	1	457
414932	64	AddictedToRadio.com - Chillout Lounge	2		http://AddictedToRadio.com	75	0	http://208.77.21.15:14410/;stream.mp3	86452	128	1	858
414943	64	AddictedToRadio.com - Nature Sounds	2		http://AddictedToRadio.com	75	0	http://208.77.21.15:17610/;stream.mp3	86457	128	1	461
414944	64	urban humming stereo	2		http://www.poplie.eu	75	0	http://174.36.237.66:9060/;stream.mp3	86458	128	1	465
414963	64	Pig Radio - The Best Electronic & Indie Pop/Rock 24/7	2		http://www.pigradio.com	85	0	http://159.253.145.179:8080/;stream.mp3	86463	128	1	435
414980	64	Sonic Universe. Nu Jazz plus avant-garde Euro Jazz: Transcending the boundaries of jazz with experimental takes on tradition. [SomaFM]	2		http://somafm.com	75	0	http://173.193.48.136:8604/;stream.mp3	86472	128	1	462
414994	64	TROPICALISIMA.FM INSTRUMENTAL http://www.tropicalisima.fm	2		http://www.tropicalisima.fm	75	0	http://67.159.5.31:9000/;stream.mp3	86483	128	1	449
415012	64	.:::RadioMarino:::...Cu DjKamelya!!. Hai la distractie alaturi de noi  :Va asteptam si pe ID nostru de la ::RadioMarino::  dedicatii.radiomarino@yahoo.fr  si pe xa'tul de la  ..::RadioMarino:: http://xat.com/AscultaRadioMarino	2		http://www.radioways.com	75	0	http://93.115.113.42:9997/;stream.mp3	86490	128	1	493
415014	102	Partyline - wir machen Party	2		http://www.partyline.de.tc	75	0	http://91.121.65.23:8042/;stream.mp3	86491	128	1	460
415021	64	plur.fm Pittsburgh Local Underground Radio	2	Pittsburgh	http://plur.fm	80	0	http://173.255.224.67:5896/;.mp3	84267	128	1	111
415022	87	Activ Radio	2	Budapest	http://www.aktivradio.hu	85	0	http://aktivradio.hu:8000/aktiv.mp3	86495	0	1	
415024	67	Durance FM	2		http://www.radioways.com/fr/radio/durance-fm.html	80	0	http://91.197.164.8:9248/;stream.mp3	86496	128	1	
415025	67	TOTAL	2		http://www.radioways.com/fr/radio/total.html	80	0	http://91.197.164.8:9252/;stream.mp3	86497	128	1	
415027	67	Radio Vinci Park	1		http://www.radioways.com/fr/radio/radio-vinci-park.html	80	0	http://91.197.164.8:9282/;stream.mp3	86498	128	1	
415029	67	NOTRE DAME	1		http://www.radioways.com/fr/radio/notre-dame.html	80	0	http://91.197.164.8:9298/;stream.mp3	86499	128	1	
415030	67	radionova onair	1		http://www.radioways.com/fr/radio/radionova-onair.html	80	0	http://91.197.164.8:9308/;stream.mp3	86500	128	1	
415031	67	Equidia	2		http://www.radioways.com/fr/radio/equidia.html	80	0	http://91.197.164.8:9310/;stream.mp3	86501	128	1	
415033	67	rga	2		http://www.radioways.com/fr/radio/rga.html	80	0	http://91.197.164.8:9336/;stream.mp3	86502	128	1	
415034	67	helmi	2		http://www.radioways.com/fr/radio/helmi.html	80	0	http://91.197.164.8:9340/;stream.mp3	86503	128	1	
415036	67	FC Radio	1		http://www.radioways.com/fr/radio/fc-radio.html	80	0	http://91.197.164.8:9384/;stream.mp3	86504	128	1	
415037	67	MplusS	1		http://www.radioways.com/fr/radio/mpluss.html	80	0	http://91.197.164.8:9398/;stream.mp3	86505	128	1	
415038	67	Max La Radio	1		http://www.radioways.com/fr/radio/max-la-radio.html	80	0	http://91.197.164.8:9400/;stream.mp3	86506	128	1	
415039	67	Public Sante Nutri Conso	2		http://www.radioways.com/fr/radio/public-sante-nutri-conso.html	80	0	http://91.197.164.8:9418/;stream.mp3	86507	128	1	
415040	67	Public Sante Nutri Conso	2		http://www.radioways.com	80	0	http://91.197.164.8:9432/;stream.mp3	86508	128	1	
415041	67	tropiques_live	2		http://www.radioways.com/fr/radio/tropiques-live.html	80	0	http://91.197.164.8:9448/;stream.mp3	86509	128	1	
415042	67	ZiG FM	1		http://www.radioways.com/fr/radio/zig-fm.html	80	0	http://91.197.164.8:9468/;stream.mp3	86510	128	1	
415043	67	savel radio	1		http://www.radioways.com	80	0	http://91.197.164.8:9500/;stream.mp3	86511	128	1	
415044	67	Radio Helmi	2		http://www.radioways.com/fr/radio/radio-helmi.html	80	0	http://91.197.164.8:9508/;stream.mp3	86512	128	1	
415045	67	Savel radio	1		http://www.radioways.com/fr/radio/savel-radio.html	80	0	http://91.197.164.8:9512/;stream.mp3	86513	128	1	
415046	67	ESPACE	2		http://www.radioways.com/fr/radio/espace.html	80	0	http://91.197.164.8:9516/;stream.mp3	86514	128	1	
415047	67	France Bleu Event - 128 - mp3	1		http://www.radioways.com/fr/radio/francebleu-event.html	80	2	http://91.197.164.8:9008/;stream.mp3	86515	128	1	
415048	67	Arc en Ciel	1		http://www.radioways.com/fr/radio/arc-en-ciel.html	80	0	http://91.197.164.8:9048/;stream.mp3	86516	128	1	
415049	67	Info7 irratia	1		http://www.radioways.com/fr/radio/info7-irratia.html	80	0	http://91.197.164.8:9058/;stream.mp3	86517	128	1	
415050	67	Info7 irratia	1		http://www.radioways.com	80	0	http://91.197.164.8:9060/;stream.mp3	86518	128	1	
415051	67	Info7 irratia	1		http://www.radioways.com	80	0	http://91.197.164.8:9062/;stream.mp3	86519	128	1	
415052	67	France Bleu 107.1 - 32 - mp3	1		http://www.radioways.com	80	2	http://91.197.164.8:9110/;stream.mp3	86520	128	1	
415054	67	Soinuola	2		http://www.radioways.com/fr/radio/soinuola.html	80	0	http://91.197.164.8:9168/;stream.mp3	86521	128	1	
415055	67	FIAT Radio	2		http://www.radioways.com/fr/radio/fiat-radio.html	80	0	http://91.197.164.8:9612/;stream.mp3	86522	128	1	
415056	67	WEB-STATION	2		http://www.radioways.com/fr/radio/web-station.html	80	0	http://91.197.164.8:9618/;stream.mp3	86523	128	1	
415057	67	RADIO MENERGY	2		http://www.radioways.com/fr/radio/radio-menergy.html	80	0	http://91.197.164.8:9628/;stream.mp3	86524	128	1	
415058	67	Spin FM	2		http://www.radioways.com/fr/radio/spin-fm.html	80	0	http://91.197.164.8:9636/;stream.mp3	86525	128	1	
415059	67	Public Sante Sexo	2		http://www.radioways.com	80	0	http://91.197.164.8:9642/;stream.mp3	86526	128	1	
415060	67	Public Sante Sexo	2		http://www.radioways.com/fr/radio/public-sante-sexo.html	80	0	http://91.197.164.8:9644/;stream.mp3	86527	128	1	
415061	67	spinfm	2		http://www.radioways.com	80	0	http://91.197.164.8:9646/;stream.mp3	86528	128	1	
415062	67	France Bleu Toulouse	1		http://www.radioways.com/fr/radio/francebleu-toulouse.html	80	2	http://91.197.164.8:9656/;stream.mp3	86529	128	1	
415063	67	radio MOUSSAILLONS	2		http://www.radioways.com/fr/radio/radio-moussaillons.html	80	0	http://91.197.164.8:9760/;stream.mp3	86530	128	1	
415501	67	Frequence Terre - Radio Nature	2	France	http://www.frequenceterre.com	85	415501	http://str0.creacast.com:443/;stream.mp3	86531	128	1	357
415514	64	Teste	2		http://www.radioways.com/fr/radio/teste.html	80	0	http://174.123.37.140:7040/;stream.mp3	86535	128	1	486
415546	64	Blue FM-Easy Listening Instrumental, Contemporary, Chillout, Smooth	2		http://bluefm.net	75	0	http://222.122.131.58:8080/;stream.mp3	86560	128	1	
415590	64	All About 80's -TR Network	2		http://www.tomaradionetwork.com	75	0	http://216.55.185.103:8408/;stream.mp3	86582	128	1	
415614	64	Bassdrive - Worldwide Drum and Bass Radio	2		http://www.bassdrive.com	75	0	http://103.4.218.12:8002/;stream.mp3	86591	128	1	
415640	64	All Time Gospel Radio	2		http://www.alltimegospelradio.com	75	0	http://67.205.95.146:8038/;stream.mp3	86600	0	1	1
415642	64	Radio Shock	2		http://www.radioshockfm.com	75	0	http://208.53.158.152:9986/;stream.mp3	86601	128	1	
415651	64	hkreporter	2		http://www.hkreporter.com	75	0	http://203.174.50.143:4000/;stream.mp3	86608	128	1	
415667	183	SocaFM London (with Dj Soca D In Session)	2		http://www.socafm.co.uk	75	0	http://50.7.242.114:7506/;stream.mp3	86613	128	1	
415695	64	hkreporter	2		http://www.hkreporter.com	75	0	http://203.174.50.142:4000/;stream.mp3	86626	128	1	
415745	64	www.Sator4U.com	2		http://www.radioways.com/fr/radio/sator4u.html	75	0	http://202.129.16.49:8020/;stream.mp3	86645	128	1	
415746	64	Via DBS Radio - Dominica	2		http://www.radioways.com	75	0	http://66.34.146.141:7645/;stream.mp3	86646	128	1	
415747	206	Gold FM	2		http://www.goldfm.lk	75	0	http://85.25.108.20:8020/;stream.mp3	86647	128	1	
415749	64	Various music radio v5	2		http://www.radyogabile.com	80	0	http://202.162.78.81:8000/;stream.mp3	86648	128	1	
415750	64	Various music radio v6	2		http://www.musicradio.com	85	0	http://119.59.98.4:8030/;stream.mp3	86649	128	1	
415751	51	All music radio v6	2		http://world771.inlive.co.kr	75	0	http://222.122.178.186:1680/;stream.mp3	86650	128	1	
415754	64	A HelloNepal ::Canadanepal.net	2		http://www.canadanepal.net/hellonepal	75	0	http://178.159.0.80:7232/;stream.mp3	86651	128	1	
415756	145	All music radio v11	2		http://www.maquina977.com.mx	75	0	http://72.29.70.19:8036/;stream.mp3	86652	128	1	1
415757	64	Auto DJ PAH-Radio...	2		http://imagehost.thaibuzz.com/ii/img20120303wa001.jpg	75	0	http://202.129.206.109:8000/;stream.mp3	86653	128	1	
415760	51	All music radio v1	2		http://www.realcast.co.kr	85	0	http://222.122.178.187:11040/;stream.mp3	86655	0	1	
415763	206	Hiru FM	2		http://www.hirufm.lk	80	0	http://85.25.108.20:8010/;stream.mp3	86656	128	1	1
415768	64	PJ__MARK	2		http://www.radioways.com/fr/radio/pj-mark.html	75	0	http://202.129.207.211:8058/;stream.mp3	86658	128	1	
415769	64	Radio Rodja 756AM	1		http://www.radiorodja.com	80	0	http://119.82.232.83/;stream.mp3	86659	128	1	
415772	64	All music radio v9	2		http://www.requestradio.in.th/forlife.htm	75	0	http://115.178.63.113:8330/;stream.mp3	86660	0	1	
415774	64	Pop.World.Kpop music radio	2		http://www.radioways.com/fr/radio/pop-world-kpop.html	75	0	http://222.122.131.57:4632/;stream.mp3	86661	128	1	
415776	64	PJ.Eazy-Relax	2		http://chat.eazy-relax.com	80	0	http://103.22.182.111:8036/;stream.mp3	86662	128	1	
415779	64	ChartHits.FM - Your HITZ More MUSIC!	2		http://www.ChartHits.FM	85	0	http://87.230.101.40:22000/;stream.mp3	86665	128	1	
415786	5	GOLD FM - Die Groessten Evergreens!	2		http://www.goldfm.de	80	0	http://87.230.56.46/;stream.mp3	86668	128	1	
415793	87	Mez Radio - Veszprem 103.1 MHz	1		http://www.mezradio.hu	75	0	http://87.229.45.44:9200/;stream.mp3	86672	128	1	
415810	64	VOV giao thong HN	2		http://www.radioways.com	75	0	http://123.30.174.216:8768/VOVGT	86683	0	1	
415825	218	WINK.IN.TH - [AUTO JEDI]	2		http://www.wink.in.th	85	0	http://202.129.206.69:8000/;stream.mp3	86694	128	1	
415834	64	Al Islah Radio - Malayalam Islamic Class Room	2		http://www.alislahradio.com	75	0	http://94.76.216.200:8294/;stream.mp3	86699	128	1	
415839	64	Doo-nung.com AUTO	2		http://www.doo-nung.com	75	0	http://183.90.169.29:8025/;stream.mp3	86702	128	1	
415848	5	DEFJAY.DE - 100% R&B! v14	2		http://www.defjay.de	90	278189	http://87.230.82.17/;stream.mp3	86703	128	1	
415851	64	100Hitz - Alternative Hitz	2		http://www.100hitz.com	75	4000	http://64.62.164.196:3018/;stream.mp3	86704	128	1	
415854	5	Synergyradio	2		http://www.synergyradio.de	75	0	http://188.138.92.21:3000/;stream.mp3	86707	128	1	
415886	64	Radiolism	2		http://www.radiolism.com	75	0	http://122.155.1.172:8128/;stream.mp3	86718	128	1	
415887	64	100Hitz - Indie	2		http://www.100hitz.com	75	4000	http://64.62.164.196:3050/;stream.mp3	86719	128	1	
415890	64	AddictedToRadio.com - Hard Rock (G93)	2		http://AddictedToRadio.com	75	0	http://208.77.21.15:15510/;stream.mp3	86722	128	1	
415892	64	100Hitz - Rock Hitz	2		http://www.100hitz.com	75	4000	http://64.62.164.196:3026/;stream.mp3	86723	128	1	1
415894	64	hkreporter	2		http://www.hkreporter.com	75	0	http://210.5.189.36:4000/;stream.mp3	86725	128	1	
415908	64	Howard101.5	1		http://thepiratebay.org	75	0	http://50.22.57.225:10128/;stream.mp3	86736	128	1	
415953	67	Swing FM	1	Limoges	http://www.swingfm.asso.fr	95	415953	http://88.191.134.153:11550/Swing_FM_Limoges.mp3	86763	128	1	111
415954	114	35TNT	2	Milan	http://www.35tnt.com	95	415954	http://94.23.59.77:8032/;stream.mp3	86764	128	1	111
432097	64	Michael Jackson radio	2	Ville	http://www.radioways.com/fr/radio/michael-jackson.html	88	432097	http://94.23.15.114:8000/;stream.mp3	86771	128	1	111
537738	67	France Bleu - Alsace - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbalsace/all/fbalsace.mp3	86776	32	1	5675
537739	67	France Bleu - Armorique - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbarmorique/all/fbarmorique.mp3	86777	32	1	5589
537740	67	France Bleu - Auxerre - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbauxerre/all/fbauxerre.mp3	86778	32	1	11124
537741	67	France Bleu - Azur - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbazur/all/fbazur.mp3	86779	32	1	5951
537742	67	France Bleu - Basse Normandie - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbbassenormandie/all/fbbassenormandie.mp3	86780	32	1	7564
537743	67	France Bleu - Belfort Montbéliard - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	80	2	http://mp3.live.tv-radio.com/fbbelfort/all/fbbelfort.mp3	86781	32	1	6264
537744	67	France Bleu - Berry - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbberry/all/fbberry.mp3	86782	32	1	5730
537745	67	France Bleu - Besançon - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbbesancon/all/fbbesancon.mp3	86783	32	1	5451
537746	67	France Bleu - Bourgogne - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbbourgogne/all/fbbourgogne.mp3	86784	32	1	11452
537747	67	France Bleu - Breizh Izel - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbbreizizel/all/fbbreizizel.mp3	86785	32	1	6167
537748	67	France Bleu - Champagne - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbchampagne/all/fbchampagne.mp3	86786	32	1	4952
537749	67	France Bleu - Corse Frequenza Mora - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	95	2	http://mp3.live.tv-radio.com/fbfrequenzamora/all/fbfrequenzamora.mp3	86787	32	1	10044
537750	67	France Bleu - Cotentin - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbcotentin/all/fbcotentin.mp3	86788	32	1	9871
537751	67	France Bleu - Creuse - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbcreuse/all/fbcreuse.mp3	86789	32	1	5016
537752	67	France Bleu - Drôme Ardèche - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbdromeardeche/all/fbdromeardeche.mp3	86790	32	1	6302
537754	67	France Bleu - Gascogne - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbgascogne/all/fbgascogne.mp3	86792	32	1	9372
537755	67	France Bleu - Gironde - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbgironde/all/fbgironde.mp3	86793	32	1	9054
537756	67	France Bleu - Haute-Normandie - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbhautenormandie/all/fbhautenormandie.mp3	86794	32	1	6388
537757	67	France Bleu - Hérault - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbherault/all/fbherault.mp3	86795	32	1	11857
537758	67	France Bleu - La Rochelle - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fblarochelle/all/fblarochelle.mp3	86796	32	1	10706
537759	67	France Bleu - Limousin - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fblimousin/all/fblimousin.mp3	86797	32	1	6258
537760	67	France Bleu - Loire Océan - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbloireocean/all/fbloireocean.mp3	86798	32	1	6208
537761	67	France Bleu - Lorraine Nord - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fblorrainenord/all/fblorrainenord.mp3	86799	32	1	7040
537762	67	France Bleu - Mayenne - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbmayenne/all/fbmayenne.mp3	86800	32	1	4140
537763	67	France Bleu - Nord - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbnord/all/fbnord.mp3	86801	32	1	14690
537764	67	France Bleu - Orléans - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fborleans/all/fborleans.mp3	86802	32	1	6560
537765	67	France Bleu - Pays Basque - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbpaysbasque/all/fbpaysbasque.mp3	86803	32	1	13120
537766	67	France Bleu - Pays d Auvergne - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbpaysdauvergne/all/fbpaysdauvergne.mp3	86804	32	1	5633
537767	67	France Bleu - Pays de Savoie - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbpaysdesavoie/all/fbpaysdesavoie.mp3	86805	32	1	7761
537768	67	France Bleu - Périgord - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbperigord/all/fbperigord.mp3	86806	32	1	4883
537769	67	France Bleu - Picardie - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbpicardie/all/fbpicardie.mp3	86807	32	1	8532
537770	67	France Bleu - Poitou - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbpoitou/all/fbpoitou.mp3	86808	32	1	6788
537771	67	France Bleu - Provence - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbprovence/all/fbprovence.mp3	86809	32	1	11747
537772	67	France Bleu - Roussillon - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbroussillon/all/fbroussillon.mp3	86810	32	1	9324
537773	67	France Bleu - Sud Lorraine - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbsudlorraine/all/fbsudlorraine.mp3	86811	32	1	5454
537774	67	France Bleu - Touraine - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbtouraine/all/fbtouraine.mp3	86812	32	1	4960
537775	67	France Bleu - Vaucluse - Stream 2	1	Marques	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbvaucluse/all/fbvaucluse.mp3	86813	32	1	6597
537776	67	Radio Scoop - FM Lyon - Stream 2	1	Paris	http://www.radioscoop.com	90	2187	http://mp3.live.tv-radio.com/scooplyon/all/scooplyon-128k.mp3	86814	128	1	8565
537780	67	Roc FM - Stream 2	1	Paris	http://www.rocfm.com	90	2134	http://mp3.live.tv-radio.com/rocfm/all/rocfm-128k.mp3	86818	145	1	55000
537807	67	Radio Judaïca - Stream 2	1	Paris	http://www.radiorcj.info	75	2182	http://mp3.live.tv-radio.com/rcj/all/rcj.mp3	67230	128	1	6650
537815	67	Radio Star - Stream 2	2	Paris	http://www.radiostarcom.com	95	2209	http://mp3.live.tv-radio.com/radiostar/all/radiostar.mp3	86851	128	1	6634
537820	67	MplusM - Stream 2	2	Paris	http://www.mplusm.fm	75	0	http://mp3.live.tv-radio.com/mam/all/mam-128k.mp3	86856	192	1	8077
537821	67	EspaceFM - Stream 2	1	Paris	http://www.espacefm.com	90	0	http://mp3.live.tv-radio.com/espace/all/espace.mp3	86857	128	1	10366
537823	67	RFO REUNION - Stream 2	2		http://reunion.rfo.fr	90	0	http://mp3.live.tv-radio.com/rfo/all/rfo_reunion-128k.mp3	86858	128	1	7053
537824	67	RFO Martinique - Stream 2	2		http://martinique.rfo.fr	95	0	http://mp3.live.tv-radio.com/rfo/all/rfomartinique-128k.mp3	86859	128	1	6591
537825	67	France Bleu - Limousin a Tulle - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fblimousinatulle/all/fblimousinatulle.mp3	86860	32	1	3704
537826	67	Monte Carlo Doualiya Bas Debit - Stream 2	2	Paris	http://www.mc-doualiya.com	80	0	http://mp3.live.tv-radio.com/montecarlodoualiya/all/montecarlodoualiya-128k.mp3	86861	128	1	6286
537828	67	RFO Guadeloupe - Stream 2	2		http://guadeloupe.rfo.fr	90	0	http://mp3.live.tv-radio.com/rfo/all/rfoguadeloupe-128k.mp3	86863	128	1	8621
537829	67	France Bleu - Isere - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbisere/all/fbisere.mp3	86864	32	1	6232
537830	67	France Bleu - Elsass - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbelsass/all/fbelsass.mp3	86865	32	1	3792
537831	67	France Bleu - Haute Normandie Evreux - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbhautenormandieaevreux/all/fbhautenormandieaevreux.mp3	86866	32	1	5643
537832	67	France Bleu - Bearn - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbbearn/all/fbbearn.mp3	86867	32	1	3360
537833	67	France Bleu - Loire Ocean a La Roche-sur-Yon - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbloireoceanalarochesuryon/all/fbloireoceanalarochesuryon.mp3	86868	32	1	4991
537834	67	Monte Carlo Doualiya - Fil Misical - Stream 2	2	Paris	http://www.mc-doualiya.com	80	0	http://mp3.live.tv-radio.com/montecarlodoualiyafilmusical/all/montecarlodoualiyafilmusical-128k.mp3	86869	128	1	8537
537847	67	URBAN MIX by Goom Radio - La 1ère radio urbaine en son HD ! - Stream 2	2	Paris	http://www.goomradio.com	80	44582	http://mp3.live.tv-radio.com/3265/urban-mix/urban-mix-clean.mp3	86882	128	1	6538
537848	67	France Bleu - Maine - Stream 2	1	Paris	http://sites.radiofrance.fr/chaines/france-bleu	90	2	http://mp3.live.tv-radio.com/fbmaine/all/fbmaine.mp3	86883	32	1	5396
537850	67	COLLINES - Stream 2	1	Marques	http://www.collinesfm.net	75	0	http://mp3.live.tv-radio.com/collinesfm/all/collines.mp3	86885	128	1	6331
537855	67	France info 64K - Stream 2	1	Paris	http://www.franceinfo.fr	80	18	http://mp3.live.tv-radio.com/franceinfo/all/franceinfo.mp3	86890	64	1	2422
537895	67	NRJ Master Mix Finland -V2	2	Paris	http://www.nrj.fi	90	11	http://mp3.live.tv-radio.com/nrj_mastermix/all/nrj_163522.mp3	86923	128	1	6997
537916	67	GoldFM - La radio des Girondins - Stream 2	1	Bordeaux	http://www.goldfm.fr	85	278251	http://mp3.live.tv-radio.com/goldfm/all/goldfm.mp3	86942	128	1	7474
537917	67	Willem Air By Christophe Willem - Stream 2	2	paris	http://www.goomradio.fr/radio/willem-air	90	401338	http://mp3.live.tv-radio.com/3305/goom_1/goom_1.mp3	86943	128	1	11124
